	Prediction	Target	Scores	Runtime
1542	1	1	0.8656	113.97181390000014
1543	3	3	0.8656	0.014430899999752
1544	9	9	0.8656	113.97181390000014
1545	6	6	0.8656	0.014430899999752
1546	3	3	0.8656	113.97181390000014
1547	7	7	0.8656	0.014430899999752
1548	2	2	0.8656	113.97181390000014
1549	8	8	0.8656	0.014430899999752
1550	1	1	0.8656	113.97181390000014
1551	8	8	0.8656	0.014430899999752
1552	0	0	0.8656	113.97181390000014
1553	7	7	0.8656	0.014430899999752
1554	9	9	0.8656	113.97181390000014
1555	8	8	0.8656	0.014430899999752
1556	5	5	0.8656	113.97181390000014
1557	8	8	0.8656	0.014430899999752
1558	2	2	0.8656	113.97181390000014
1559	0	6	0.8656	0.014430899999752
1560	4	4	0.8656	113.97181390000014
1561	0	0	0.8656	0.014430899999752
1562	6	6	0.8656	113.97181390000014
1563	5	5	0.8656	0.014430899999752
1564	8	8	0.8656	113.97181390000014
1565	3	3	0.8656	0.014430899999752
1566	8	8	0.8656	113.97181390000014
1567	7	7	0.8656	0.014430899999752
1568	3	5	0.8656	113.97181390000014
1569	7	7	0.8656	0.014430899999752
1570	3	3	0.8656	113.97181390000014
1571	7	7	0.8656	0.014430899999752
1572	6	0	0.8656	113.97181390000014
1573	7	7	0.8656	0.014430899999752
1574	0	0	0.8656	113.97181390000014
1575	2	2	0.8656	0.014430899999752
1576	2	2	0.8656	113.97181390000014
1577	5	5	0.8656	0.014430899999752
1578	3	3	0.8656	113.97181390000014
1579	5	5	0.8656	0.014430899999752
1580	1	1	0.8656	113.97181390000014
1581	1	1	0.8656	0.014430899999752
1582	7	7	0.8656	113.97181390000014
1583	7	7	0.8656	0.014430899999752
1584	6	6	0.8656	113.97181390000014
1585	3	3	0.8656	0.014430899999752
1586	6	0	0.8656	113.97181390000014
1587	4	4	0.8656	0.014430899999752
1588	2	2	0.8656	113.97181390000014
1589	8	8	0.8656	0.014430899999752
1590	6	6	0.8656	113.97181390000014
1591	3	3	0.8656	0.014430899999752
1592	0	1	0.8656	113.97181390000014
1593	4	4	0.8656	0.014430899999752
1594	9	9	0.8656	113.97181390000014
1595	9	9	0.8656	0.014430899999752
1596	4	4	0.8656	113.97181390000014
1597	5	5	0.8656	0.014430899999752
1598	2	2	0.8656	113.97181390000014
1599	2	2	0.8656	0.014430899999752
1600	7	7	0.8656	113.97181390000014
1601	8	8	0.8656	0.014430899999752
1602	0	0	0.8656	113.97181390000014
1603	7	7	0.8656	0.014430899999752
1604	9	9	0.8656	113.97181390000014
1605	1	1	0.8656	0.014430899999752
1606	2	2	0.8656	113.97181390000014
1607	9	9	0.8656	0.014430899999752
1608	4	4	0.8656	113.97181390000014
1609	7	7	0.8656	0.014430899999752
1610	3	3	0.8656	113.97181390000014
1611	4	4	0.8656	0.014430899999752
1612	3	3	0.8656	113.97181390000014
1613	3	3	0.8656	0.014430899999752
1614	1	1	0.8656	113.97181390000014
1615	8	8	0.8656	0.014430899999752
1616	8	8	0.8656	113.97181390000014
1617	5	5	0.8656	0.014430899999752
1618	3	3	0.8656	113.97181390000014
1619	8	8	0.8656	0.014430899999752
1620	0	6	0.8656	113.97181390000014
1621	3	3	0.8656	0.014430899999752
1622	4	4	0.8656	113.97181390000014
1623	3	3	0.8656	0.014430899999752
1624	6	2	0.8656	113.97181390000014
1625	0	0	0.8656	0.014430899999752
1626	2	2	0.8656	113.97181390000014
1627	7	7	0.8656	0.014430899999752
1628	3	3	0.8656	113.97181390000014
1629	6	6	0.8656	0.014430899999752
1630	8	8	0.8656	113.97181390000014
1631	3	3	0.8656	0.014430899999752
1632	7	9	0.8656	113.97181390000014
1633	7	7	0.8656	0.014430899999752
1634	3	3	0.8656	113.97181390000014
1635	1	1	0.8656	0.014430899999752
1636	7	7	0.8656	113.97181390000014
1637	5	5	0.8656	0.014430899999752
1638	8	8	0.8656	113.97181390000014
1639	8	8	0.8656	0.014430899999752
1640	2	2	0.8656	113.97181390000014
1641	0	0	0.8656	0.014430899999752
1642	6	6	0.8656	113.97181390000014
1643	4	6	0.8656	0.014430899999752
1644	4	4	0.8656	113.97181390000014
1645	6	6	0.8656	0.014430899999752
1646	5	5	0.8656	113.97181390000014
1647	7	7	0.8656	0.014430899999752
1648	0	0	0.8656	113.97181390000014
1649	6	6	0.8656	0.014430899999752
1650	2	6	0.8656	113.97181390000014
1651	7	7	0.8656	0.014430899999752
1652	7	7	0.8656	113.97181390000014
1653	3	3	0.8656	0.014430899999752
1654	9	9	0.8656	113.97181390000014
1655	2	2	0.8656	0.014430899999752
1656	5	5	0.8656	113.97181390000014
1657	9	9	0.8656	0.014430899999752
1658	7	7	0.8656	113.97181390000014
1659	3	1	0.8656	0.014430899999752
1660	7	7	0.8656	113.97181390000014
1661	4	2	0.8656	0.014430899999752
1662	2	4	0.8656	113.97181390000014
1663	5	5	0.8656	0.014430899999752
1664	1	1	0.8656	113.97181390000014
1665	6	3	0.8656	0.014430899999752
1666	5	5	0.8656	113.97181390000014
1667	4	4	0.8656	0.014430899999752
1668	5	5	0.8656	113.97181390000014
1669	0	0	0.8656	0.014430899999752
1670	4	4	0.8656	113.97181390000014
1671	2	4	0.8656	0.014430899999752
1672	1	1	0.8656	113.97181390000014
1673	4	4	0.8656	0.014430899999752
1674	3	4	0.8656	113.97181390000014
1675	8	8	0.8656	0.014430899999752
1676	4	4	0.8656	113.97181390000014
1677	5	5	0.8656	0.014430899999752
1678	9	9	0.8656	113.97181390000014
1679	4	4	0.8656	0.014430899999752
1680	1	1	0.8656	113.97181390000014
1681	1	1	0.8656	0.014430899999752
1682	7	7	0.8656	113.97181390000014
1683	2	2	0.8656	0.014430899999752
1684	3	3	0.8656	113.97181390000014
1685	5	5	0.8656	0.014430899999752
1686	0	0	0.8656	113.97181390000014
1687	3	3	0.8656	0.014430899999752
1688	9	9	0.8656	113.97181390000014
1689	7	7	0.8656	0.014430899999752
1690	5	5	0.8656	113.97181390000014
1691	3	3	0.8656	0.014430899999752
1692	8	8	0.8656	113.97181390000014
1693	8	8	0.8656	0.014430899999752
1694	8	8	0.8656	113.97181390000014
1695	9	9	0.8656	0.014430899999752
1696	1	1	0.8656	113.97181390000014
1697	1	1	0.8656	0.014430899999752
1698	6	6	0.8656	113.97181390000014
1699	3	3	0.8656	0.014430899999752
1700	1	1	0.8656	113.97181390000014
1701	4	6	0.8656	0.014430899999752
1702	3	3	0.8656	113.97181390000014
1703	4	4	0.8656	0.014430899999752
1704	9	9	0.8656	113.97181390000014
1705	9	9	0.8656	0.014430899999752
1706	6	6	0.8656	113.97181390000014
1707	0	0	0.8656	0.014430899999752
1708	6	6	0.8656	113.97181390000014
1709	9	9	0.8656	0.014430899999752
1710	4	4	0.8656	113.97181390000014
1711	9	9	0.8656	0.014430899999752
1712	6	6	0.8656	113.97181390000014
1713	6	6	0.8656	0.014430899999752
1714	1	1	0.8656	113.97181390000014
1715	8	8	0.8656	0.014430899999752
1716	9	9	0.8656	113.97181390000014
1717	2	2	0.8656	0.014430899999752
1718	9	9	0.8656	113.97181390000014
1719	4	4	0.8656	0.014430899999752
1720	8	8	0.8656	113.97181390000014
1721	0	0	0.8656	0.014430899999752
1722	7	7	0.8656	113.97181390000014
1723	2	2	0.8656	0.014430899999752
1724	3	3	0.8656	113.97181390000014
1725	6	6	0.8656	0.014430899999752
1726	2	2	0.8656	113.97181390000014
1727	5	5	0.8656	0.014430899999752
1728	6	6	0.8656	113.97181390000014
1729	1	1	0.8656	0.014430899999752
1730	9	9	0.8656	113.97181390000014
1731	6	0	0.8656	0.014430899999752
1732	4	2	0.8656	113.97181390000014
1733	2	2	0.8656	0.014430899999752
1734	9	9	0.8656	113.97181390000014
1735	9	9	0.8656	0.014430899999752
1736	0	0	0.8656	113.97181390000014
1737	8	8	0.8656	0.014430899999752
1738	3	3	0.8656	113.97181390000014
1739	6	6	0.8656	0.014430899999752
1740	6	6	0.8656	113.97181390000014
1741	6	6	0.8656	0.014430899999752
1742	0	0	0.8656	113.97181390000014
1743	4	2	0.8656	0.014430899999752
1744	2	6	0.8656	113.97181390000014
1745	6	6	0.8656	0.014430899999752
1746	6	6	0.8656	113.97181390000014
1747	5	5	0.8656	0.014430899999752
1748	0	0	0.8656	113.97181390000014
1749	2	2	0.8656	0.014430899999752
1750	7	7	0.8656	113.97181390000014
1751	8	8	0.8656	0.014430899999752
1752	7	7	0.8656	113.97181390000014
1753	4	4	0.8656	0.014430899999752
1754	6	6	0.8656	113.97181390000014
1755	6	6	0.8656	0.014430899999752
1756	0	6	0.8656	113.97181390000014
1757	5	5	0.8656	0.014430899999752
1758	2	2	0.8656	113.97181390000014
1759	4	4	0.8656	0.014430899999752
1760	2	2	0.8656	113.97181390000014
1761	9	9	0.8656	0.014430899999752
1762	5	5	0.8656	113.97181390000014
1763	2	2	0.8656	0.014430899999752
1764	6	6	0.8656	113.97181390000014
1765	7	7	0.8656	0.014430899999752
1766	0	0	0.8656	113.97181390000014
1767	1	1	0.8656	0.014430899999752
1768	9	9	0.8656	113.97181390000014
1769	5	5	0.8656	0.014430899999752
1770	5	5	0.8656	113.97181390000014
1771	0	6	0.8656	0.014430899999752
1772	7	7	0.8656	113.97181390000014
1773	7	7	0.8656	0.014430899999752
1774	5	5	0.8656	113.97181390000014
1775	0	0	0.8656	0.014430899999752
1776	5	5	0.8656	113.97181390000014
1777	0	0	0.8656	0.014430899999752
1778	8	8	0.8656	113.97181390000014
1779	4	4	0.8656	0.014430899999752
1780	7	7	0.8656	113.97181390000014
1781	9	9	0.8656	0.014430899999752
1782	8	8	0.8656	113.97181390000014
1783	2	2	0.8656	0.014430899999752
1784	4	4	0.8656	113.97181390000014
1785	7	7	0.8656	0.014430899999752
1786	3	3	0.8656	113.97181390000014
1787	3	3	0.8656	0.014430899999752
1788	7	7	0.8656	113.97181390000014
1789	7	7	0.8656	0.014430899999752
1790	7	7	0.8656	113.97181390000014
1791	8	8	0.8656	0.014430899999752
1792	4	4	0.8656	113.97181390000014
1793	9	9	0.8656	0.014430899999752
1794	5	5	0.8656	113.97181390000014
1795	7	7	0.8656	0.014430899999752
1796	6	6	0.8656	113.97181390000014
1797	5	5	0.8656	0.014430899999752
1798	7	7	0.8656	113.97181390000014
1799	5	5	0.8656	0.014430899999752
1800	1	1	0.8656	113.97181390000014
1801	3	3	0.8656	0.014430899999752
1802	0	0	0.8656	113.97181390000014
1803	4	4	0.8656	0.014430899999752
1804	9	9	0.8656	113.97181390000014
1805	9	9	0.8656	0.014430899999752
1806	8	8	0.8656	113.97181390000014
1807	3	3	0.8656	0.014430899999752
1808	7	7	0.8656	113.97181390000014
1809	0	0	0.8656	0.014430899999752
1810	3	3	0.8656	113.97181390000014
1811	2	4	0.8656	0.014430899999752
1812	9	9	0.8656	113.97181390000014
1813	3	3	0.8656	0.014430899999752
1814	3	4	0.8656	113.97181390000014
1815	1	1	0.8656	0.014430899999752
1816	7	7	0.8656	113.97181390000014
1817	9	9	0.8656	0.014430899999752
1818	1	1	0.8656	113.97181390000014
1819	5	5	0.8656	0.014430899999752
1820	7	7	0.8656	113.97181390000014
1821	2	2	0.8656	0.014430899999752
1822	7	7	0.8656	113.97181390000014
1823	6	6	0.8656	0.014430899999752
1824	5	5	0.8656	113.97181390000014
1825	5	5	0.8656	0.014430899999752
1826	3	3	0.8656	113.97181390000014
1827	7	7	0.8656	0.014430899999752
1828	5	5	0.8656	113.97181390000014
1829	5	5	0.8656	0.014430899999752
1830	4	4	0.8656	113.97181390000014
1831	0	0	0.8656	0.014430899999752
1832	7	7	0.8656	113.97181390000014
1833	3	3	0.8656	0.014430899999752
1834	3	3	0.8656	113.97181390000014
1835	2	2	0.8656	0.014430899999752
1836	6	0	0.8656	113.97181390000014
1837	2	2	0.8656	0.014430899999752
1838	9	9	0.8656	113.97181390000014
1839	9	9	0.8656	0.014430899999752
1840	0	0	0.8656	113.97181390000014
1841	6	3	0.8656	0.014430899999752
1842	0	0	0.8656	113.97181390000014
1843	8	8	0.8656	0.014430899999752
1844	3	3	0.8656	113.97181390000014
1845	8	8	0.8656	0.014430899999752
1846	8	8	0.8656	113.97181390000014
1847	4	4	0.8656	0.014430899999752
1848	4	4	0.8656	113.97181390000014
1849	1	1	0.8656	0.014430899999752
1850	8	8	0.8656	113.97181390000014
1851	2	2	0.8656	0.014430899999752
1852	8	3	0.8656	113.97181390000014
1853	5	5	0.8656	0.014430899999752
1854	0	0	0.8656	113.97181390000014
1855	2	4	0.8656	0.014430899999752
1856	4	4	0.8656	113.97181390000014
1857	3	3	0.8656	0.014430899999752
1858	0	0	0.8656	113.97181390000014
1859	0	0	0.8656	0.014430899999752
1860	1	1	0.8656	113.97181390000014
1861	0	0	0.8656	0.014430899999752
1862	8	8	0.8656	113.97181390000014
1863	4	4	0.8656	0.014430899999752
1864	9	9	0.8656	113.97181390000014
1865	0	0	0.8656	0.014430899999752
1866	7	7	0.8656	113.97181390000014
1867	6	0	0.8656	0.014430899999752
1868	7	7	0.8656	113.97181390000014
1869	7	7	0.8656	0.014430899999752
1870	1	1	0.8656	113.97181390000014
1871	5	5	0.8656	0.014430899999752
1872	8	8	0.8656	113.97181390000014
1873	7	7	0.8656	0.014430899999752
1874	2	2	0.8656	113.97181390000014
1875	9	9	0.8656	0.014430899999752
1876	9	9	0.8656	113.97181390000014
1877	1	1	0.8656	0.014430899999752
1878	2	2	0.8656	113.97181390000014
1879	2	4	0.8656	0.014430899999752
1880	1	1	0.8656	113.97181390000014
1881	1	1	0.8656	0.014430899999752
1882	1	1	0.8656	113.97181390000014
1883	8	8	0.8656	0.014430899999752
1884	8	8	0.8656	113.97181390000014
1885	1	1	0.8656	0.014430899999752
1886	3	3	0.8656	113.97181390000014
1887	7	7	0.8656	0.014430899999752
1888	5	5	0.8656	113.97181390000014
1889	2	2	0.8656	0.014430899999752
1890	0	0	0.8656	113.97181390000014
1891	8	8	0.8656	0.014430899999752
1892	4	4	0.8656	113.97181390000014
1893	8	8	0.8656	0.014430899999752
1894	9	9	0.8656	113.97181390000014
1895	2	4	0.8656	0.014430899999752
1896	1	1	0.8656	113.97181390000014
1897	3	3	0.8656	0.014430899999752
1898	1	1	0.8656	113.97181390000014
1899	9	9	0.8656	0.014430899999752
1900	8	8	0.8656	113.97181390000014
1901	1	1	0.8656	0.014430899999752
1902	1	1	0.8656	113.97181390000014
1903	1	1	0.8656	0.014430899999752
1904	8	8	0.8656	113.97181390000014
1905	6	0	0.8656	0.014430899999752
1906	9	9	0.8656	113.97181390000014
1907	9	9	0.8656	0.014430899999752
1908	7	7	0.8656	113.97181390000014
1909	6	6	0.8656	0.014430899999752
1910	0	0	0.8656	113.97181390000014
1911	4	4	0.8656	0.014430899999752
1912	2	2	0.8656	113.97181390000014
1913	1	1	0.8656	0.014430899999752
1914	1	1	0.8656	113.97181390000014
1915	7	7	0.8656	0.014430899999752
1916	9	9	0.8656	113.97181390000014
1917	2	4	0.8656	0.014430899999752
1918	2	2	0.8656	113.97181390000014
1919	0	0	0.8656	0.014430899999752
1920	3	3	0.8656	113.97181390000014
1921	6	6	0.8656	0.014430899999752
1922	4	6	0.8656	113.97181390000014
1923	8	8	0.8656	0.014430899999752
1924	1	1	0.8656	113.97181390000014
1925	7	7	0.8656	0.014430899999752
1926	2	2	0.8656	113.97181390000014
1927	4	4	0.8656	0.014430899999752
1928	4	2	0.8656	113.97181390000014
1929	2	2	0.8656	0.014430899999752
1930	3	3	0.8656	113.97181390000014
1931	8	8	0.8656	0.014430899999752
1932	7	7	0.8656	113.97181390000014
1933	1	1	0.8656	0.014430899999752
1934	8	8	0.8656	113.97181390000014
1935	5	5	0.8656	0.014430899999752
1936	5	5	0.8656	113.97181390000014
1937	7	7	0.8656	0.014430899999752
1938	7	7	0.8656	113.97181390000014
1939	6	6	0.8656	0.014430899999752
1940	6	6	0.8656	113.97181390000014
1941	2	2	0.8656	0.014430899999752
1942	9	9	0.8656	113.97181390000014
1943	0	6	0.8656	0.014430899999752
1944	6	6	0.8656	113.97181390000014
1945	3	0	0.8656	0.014430899999752
1946	5	5	0.8656	113.97181390000014
1947	5	5	0.8656	0.014430899999752
1948	0	0	0.8656	113.97181390000014
1949	2	2	0.8656	0.014430899999752
1950	1	1	0.8656	113.97181390000014
1951	0	0	0.8656	0.014430899999752
1952	3	3	0.8656	113.97181390000014
1953	5	5	0.8656	0.014430899999752
1954	7	9	0.8656	113.97181390000014
1955	3	1	0.8656	0.014430899999752
1956	7	7	0.8656	113.97181390000014
1957	4	2	0.8656	0.014430899999752
1958	9	5	0.8656	113.97181390000014
1959	7	7	0.8656	0.014430899999752
1960	9	9	0.8656	113.97181390000014
1961	8	8	0.8656	0.014430899999752
1962	9	9	0.8656	113.97181390000014
1963	1	1	0.8656	0.014430899999752
1964	2	2	0.8656	113.97181390000014
1965	8	8	0.8656	0.014430899999752
1966	3	3	0.8656	113.97181390000014
1967	2	2	0.8656	0.014430899999752
1968	6	3	0.8656	113.97181390000014
1969	6	6	0.8656	0.014430899999752
1970	0	0	0.8656	113.97181390000014
1971	6	8	0.8656	0.014430899999752
1972	3	3	0.8656	113.97181390000014
1973	8	8	0.8656	0.014430899999752
1974	6	6	0.8656	113.97181390000014
1975	6	8	0.8656	0.014430899999752
1976	6	6	0.8656	113.97181390000014
1977	0	0	0.8656	0.014430899999752
1978	8	8	0.8656	113.97181390000014
1979	8	8	0.8656	0.014430899999752
1980	3	8	0.8656	113.97181390000014
1981	2	2	0.8656	0.014430899999752
1982	9	9	0.8656	113.97181390000014
1983	3	3	0.8656	0.014430899999752
1984	2	2	0.8656	113.97181390000014
1985	0	0	0.8656	0.014430899999752
1986	8	8	0.8656	113.97181390000014
1987	5	5	0.8656	0.014430899999752
1988	7	7	0.8656	113.97181390000014
1989	0	0	0.8656	0.014430899999752
1990	1	1	0.8656	113.97181390000014
1991	1	1	0.8656	0.014430899999752
1992	1	1	0.8656	113.97181390000014
1993	9	9	0.8656	0.014430899999752
1994	5	5	0.8656	113.97181390000014
1995	1	1	0.8656	0.014430899999752
1996	3	3	0.8656	113.97181390000014
1997	3	3	0.8656	0.014430899999752
1998	6	6	0.8656	113.97181390000014
1999	0	0	0.8656	0.014430899999752
2000	8	8	0.8656	113.97181390000014
2001	4	2	0.8656	0.014430899999752
2002	1	1	0.8656	113.97181390000014
2003	3	3	0.8656	0.014430899999752
2004	8	8	0.8656	113.97181390000014
2005	8	8	0.8656	0.014430899999752
2006	0	6	0.8656	113.97181390000014
2007	7	7	0.8656	0.014430899999752
2008	5	5	0.8656	113.97181390000014
2009	6	6	0.8656	0.014430899999752
2010	6	6	0.8656	113.97181390000014
2011	7	7	0.8656	0.014430899999752
2012	3	3	0.8656	113.97181390000014
2013	3	3	0.8656	0.014430899999752
2014	2	2	0.8656	113.97181390000014
2015	4	4	0.8656	0.014430899999752
2016	2	6	0.8656	113.97181390000014
2017	5	5	0.8656	0.014430899999752
2018	5	5	0.8656	113.97181390000014
2019	4	4	0.8656	0.014430899999752
2020	4	2	0.8656	113.97181390000014
2021	0	3	0.8656	0.014430899999752
2022	9	7	0.8656	113.97181390000014
2023	1	1	0.8656	0.014430899999752
2024	1	1	0.8656	113.97181390000014
2025	7	7	0.8656	0.014430899999752
2026	3	3	0.8656	113.97181390000014
2027	8	8	0.8656	0.014430899999752
2028	7	7	0.8656	113.97181390000014
2029	2	2	0.8656	0.014430899999752
2030	2	2	0.8656	113.97181390000014
2031	9	9	0.8656	0.014430899999752
2032	3	3	0.8656	113.97181390000014
2033	9	9	0.8656	0.014430899999752
2034	9	9	0.8656	113.97181390000014
2035	0	0	0.8656	0.014430899999752
2036	1	1	0.8656	113.97181390000014
2037	7	5	0.8656	0.014430899999752
2038	1	1	0.8656	113.97181390000014
2039	4	2	0.8656	0.014430899999752
2040	8	8	0.8656	113.97181390000014
2041	1	1	0.8656	0.014430899999752
2042	2	4	0.8656	113.97181390000014
2043	9	9	0.8656	0.014430899999752
2044	3	3	0.8656	113.97181390000014
2045	4	4	0.8656	0.014430899999752
2046	0	0	0.8656	113.97181390000014
2047	0	0	0.8656	0.014430899999752
2048	7	7	0.8656	113.97181390000014
2049	6	6	0.8656	0.014430899999752
2050	9	9	0.8656	113.97181390000014
2051	7	9	0.8656	0.014430899999752
2052	5	5	0.8656	113.97181390000014
2053	5	5	0.8656	0.014430899999752
2054	7	7	0.8656	113.97181390000014
2055	0	0	0.8656	0.014430899999752
2056	9	9	0.8656	113.97181390000014
2057	3	3	0.8656	0.014430899999752
2058	3	3	0.8656	113.97181390000014
2059	6	6	0.8656	0.014430899999752
2060	9	9	0.8656	113.97181390000014
2061	8	8	0.8656	0.014430899999752
2062	3	4	0.8656	113.97181390000014
2063	2	2	0.8656	0.014430899999752
2064	6	2	0.8656	113.97181390000014
2065	3	3	0.8656	0.014430899999752
2066	9	9	0.8656	113.97181390000014
2067	2	4	0.8656	0.014430899999752
2068	3	3	0.8656	113.97181390000014
2069	2	6	0.8656	0.014430899999752
2070	7	7	0.8656	113.97181390000014
2071	3	3	0.8656	0.014430899999752
2072	0	0	0.8656	113.97181390000014
2073	3	4	0.8656	0.014430899999752
2074	8	8	0.8656	113.97181390000014
2075	1	1	0.8656	0.014430899999752
2076	8	8	0.8656	113.97181390000014
2077	7	7	0.8656	0.014430899999752
2078	3	3	0.8656	113.97181390000014
2079	6	4	0.8656	0.014430899999752
2080	5	5	0.8656	113.97181390000014
2081	4	2	0.8656	0.014430899999752
2082	2	2	0.8656	113.97181390000014
2083	9	9	0.8656	0.014430899999752
2084	1	1	0.8656	113.97181390000014
2085	9	9	0.8656	0.014430899999752
2086	4	4	0.8656	113.97181390000014
2087	9	9	0.8656	0.014430899999752
2088	1	1	0.8656	113.97181390000014
2089	6	6	0.8656	0.014430899999752
2090	2	2	0.8656	113.97181390000014
2091	8	8	0.8656	0.014430899999752
2092	8	8	0.8656	113.97181390000014
2093	7	7	0.8656	0.014430899999752
2094	7	7	0.8656	113.97181390000014
2095	7	7	0.8656	0.014430899999752
2096	7	7	0.8656	113.97181390000014
2097	2	2	0.8656	0.014430899999752
2098	6	6	0.8656	113.97181390000014
2099	0	0	0.8656	0.014430899999752
2100	7	7	0.8656	113.97181390000014
2101	5	5	0.8656	0.014430899999752
2102	8	8	0.8656	113.97181390000014
2103	5	5	0.8656	0.014430899999752
2104	6	6	0.8656	113.97181390000014
2105	0	0	0.8656	0.014430899999752
2106	7	2	0.8656	113.97181390000014
2107	4	4	0.8656	0.014430899999752
2108	9	9	0.8656	113.97181390000014
2109	2	2	0.8656	0.014430899999752
2110	4	6	0.8656	113.97181390000014
2111	3	1	0.8656	0.014430899999752
2112	1	1	0.8656	113.97181390000014
2113	9	9	0.8656	0.014430899999752
2114	3	3	0.8656	113.97181390000014
2115	1	1	0.8656	0.014430899999752
2116	2	2	0.8656	113.97181390000014
2117	2	2	0.8656	0.014430899999752
2118	2	2	0.8656	113.97181390000014
2119	3	3	0.8656	0.014430899999752
2120	7	7	0.8656	113.97181390000014
2121	5	5	0.8656	0.014430899999752
2122	7	7	0.8656	113.97181390000014
2123	4	4	0.8656	0.014430899999752
2124	4	4	0.8656	113.97181390000014
2125	4	4	0.8656	0.014430899999752
2126	1	1	0.8656	113.97181390000014
2127	2	2	0.8656	0.014430899999752
2128	3	3	0.8656	113.97181390000014
2129	5	5	0.8656	0.014430899999752
2130	4	4	0.8656	113.97181390000014
2131	2	2	0.8656	0.014430899999752
2132	9	9	0.8656	113.97181390000014
2133	1	1	0.8656	0.014430899999752
2134	5	5	0.8656	113.97181390000014
2135	9	9	0.8656	0.014430899999752
2136	3	3	0.8656	113.97181390000014
2137	6	6	0.8656	0.014430899999752
2138	6	6	0.8656	113.97181390000014
2139	4	4	0.8656	0.014430899999752
2140	0	0	0.8656	113.97181390000014
2141	1	1	0.8656	0.014430899999752
2142	7	7	0.8656	113.97181390000014
2143	7	7	0.8656	0.014430899999752
2144	6	4	0.8656	113.97181390000014
2145	4	6	0.8656	0.014430899999752
2146	7	7	0.8656	113.97181390000014
2147	7	7	0.8656	0.014430899999752
2148	3	3	0.8656	113.97181390000014
2149	0	0	0.8656	0.014430899999752
2150	4	4	0.8656	113.97181390000014
2151	3	3	0.8656	0.014430899999752
2152	4	2	0.8656	113.97181390000014
2153	7	7	0.8656	0.014430899999752
2154	8	8	0.8656	113.97181390000014
2155	7	7	0.8656	0.014430899999752
2156	2	2	0.8656	113.97181390000014
2157	8	8	0.8656	0.014430899999752
2158	0	0	0.8656	113.97181390000014
2159	8	8	0.8656	0.014430899999752
2160	7	7	0.8656	113.97181390000014
2161	4	4	0.8656	0.014430899999752
2162	4	6	0.8656	113.97181390000014
2163	2	2	0.8656	0.014430899999752
2164	7	7	0.8656	113.97181390000014
2165	3	0	0.8656	0.014430899999752
2166	9	9	0.8656	113.97181390000014
2167	9	9	0.8656	0.014430899999752
2168	3	3	0.8656	113.97181390000014
2169	1	1	0.8656	0.014430899999752
2170	5	5	0.8656	113.97181390000014
2171	9	9	0.8656	0.014430899999752
2172	3	3	0.8656	113.97181390000014
2173	1	1	0.8656	0.014430899999752
2174	6	0	0.8656	113.97181390000014
2175	3	3	0.8656	0.014430899999752
2176	3	3	0.8656	113.97181390000014
2177	5	5	0.8656	0.014430899999752
2178	9	9	0.8656	113.97181390000014
2179	7	7	0.8656	0.014430899999752
2180	9	9	0.8656	113.97181390000014
2181	8	8	0.8656	0.014430899999752
2182	3	3	0.8656	113.97181390000014
2183	5	5	0.8656	0.014430899999752
2184	9	9	0.8656	113.97181390000014
2185	3	3	0.8656	0.014430899999752
2186	7	7	0.8656	113.97181390000014
2187	9	9	0.8656	0.014430899999752
2188	3	3	0.8656	113.97181390000014
2189	2	4	0.8656	0.014430899999752
2190	6	6	0.8656	113.97181390000014
2191	0	6	0.8656	0.014430899999752
2192	5	5	0.8656	113.97181390000014
2193	7	7	0.8656	0.014430899999752
2194	7	7	0.8656	113.97181390000014
2195	4	6	0.8656	0.014430899999752
2196	3	3	0.8656	113.97181390000014
2197	5	5	0.8656	0.014430899999752
2198	3	3	0.8656	113.97181390000014
2199	1	1	0.8656	0.014430899999752
2200	1	1	0.8656	113.97181390000014
2201	9	9	0.8656	0.014430899999752
2202	4	4	0.8656	113.97181390000014
2203	3	3	0.8656	0.014430899999752
2204	9	9	0.8656	113.97181390000014
2205	5	5	0.8656	0.014430899999752
2206	5	5	0.8656	113.97181390000014
2207	7	7	0.8656	0.014430899999752
2208	2	2	0.8656	113.97181390000014
2209	4	4	0.8656	0.014430899999752
2210	9	9	0.8656	113.97181390000014
2211	0	0	0.8656	0.014430899999752
2212	2	2	0.8656	113.97181390000014
2213	1	1	0.8656	0.014430899999752
2214	9	9	0.8656	113.97181390000014
2215	7	7	0.8656	0.014430899999752
2216	1	1	0.8656	113.97181390000014
2217	5	5	0.8656	0.014430899999752
2218	0	0	0.8656	113.97181390000014
2219	9	5	0.8656	0.014430899999752
2220	5	5	0.8656	113.97181390000014
2221	0	0	0.8656	0.014430899999752
2222	3	3	0.8656	113.97181390000014
2223	5	5	0.8656	0.014430899999752
2224	0	0	0.8656	113.97181390000014
2225	3	3	0.8656	0.014430899999752
2226	3	3	0.8656	113.97181390000014
2227	7	7	0.8656	0.014430899999752
2228	4	4	0.8656	113.97181390000014
2229	2	2	0.8656	0.014430899999752
2230	6	6	0.8656	113.97181390000014
2231	8	8	0.8656	0.014430899999752
2232	5	5	0.8656	113.97181390000014
2233	9	9	0.8656	0.014430899999752
2234	2	2	0.8656	113.97181390000014
2235	1	1	0.8656	0.014430899999752
2236	6	0	0.8656	113.97181390000014
2237	5	5	0.8656	0.014430899999752
2238	5	5	0.8656	113.97181390000014
2239	8	8	0.8656	0.014430899999752
2240	5	5	0.8656	113.97181390000014
